Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI
0.8292682926829269,Male,0.05672969966629582,0.43999999999999995,0.9230769230769234,0.18367346938775508,0.8333333333333335,0.2866666666666667,0.1966216216216216,Cardio,0.7000000000000001,0.818181818181818,2,1,0.07782515991471212
0.43902439024390244,Male,0.6662958843159066,0.98,0.7435897435897436,0.5510204081632653,0.9583333333333335,0.5533333333333335,0.5216216216216216,Yoga,0.43599999999999994,0.4545454545454545,3,1,0.3440831556503198
0.3658536585365854,Male,0.8565072302558396,0.2200000000000002,0.1538461538461542,0.20408163265306145,0.20833333333333348,0.36000000000000004,0.2979729729729729,HIIT,0.604,0.40909090909090906,3,2,0.874733475479744
0.04878048780487804,Female,0.3993325917686318,0.45999999999999996,0.12820512820512864,0.6530612244897962,0.541666666666667,0.5933333333333333,0.5087837837837839,Strength,0.824,0.2727272727272728,4,2,0.347547974413646
0.4634146341463415,Female,0.3470522803114572,0.2799999999999998,0.0512820512820511,0.0,0.9583333333333335,0.4066666666666667,0.24527027027027026,HIIT,0.7959999999999999,0.09090909090909094,3,2,0.3771321961620468
0.5609756097560976,Male,0.4315906562847608,0.43999999999999995,0.3076923076923075,0.24489795918367374,0.5,0.34,0.2412162162162162,Cardio,0.6920000000000001,0.7272727272727274,4,2,0.3816631130063966
0.7804878048780488,Male,0.11790878754171297,0.3799999999999999,0.0512820512820511,0.7346938775510203,0.41666666666666696,0.54,0.47905405405405405,Cardio,0.552,0.6818181818181818,2,1,0.14392324093816627
0.5609756097560976,Male,0.47274749721913223,0.5800000000000001,0.6410256410256414,0.38775510204081653,0.4583333333333335,0.7933333333333332,0.5810810810810811,Cardio,0.18799999999999994,0.9090909090909091,4,3,0.3579424307036247
0.2439024390243903,Male,0.7619577308120131,0.5800000000000001,0.5897435897435903,0.0,0.75,0.5533333333333335,0.38851351351351354,HIIT,0.5920000000000001,0.2727272727272728,4,2,0.57409381663113
0.17073170731707316,Male,0.11012235817575078,0.96,0.12820512820512864,0.04081632653061229,0.75,0.4333333333333333,0.3168918918918919,Yoga,0.628,0.2727272727272728,3,2,0.010927505330490417
0.853658536585366,Male,0.9466073414905449,0.8199999999999998,0.28205128205128194,0.34693877551020424,0.8333333333333335,0.013333333333333364,0.03378378378378377,Strength,0.7320000000000001,0.7272727272727274,2,1,0.585554371002132
0.902439024390244,Female,0.4416017797552836,0.31999999999999984,0.8974358974358978,0.8163265306122449,0.75,0.37333333333333335,0.3108108108108108,Cardio,0.7120000000000001,0.18181818181818177,2,1,0.4424307036247335
0.9512195121951221,Male,0.9655172413793103,0.2599999999999998,0.02564102564102555,0.26530612244897966,0.9583333333333335,0.3066666666666666,0.2222972972972973,Yoga,0.43200000000000005,0.2727272727272728,2,1,0.9434968017057568
0.4634146341463415,Female,0.1624026696329255,0.14000000000000012,0.2564102564102564,0.6122448979591839,0.5,0.54,0.45878378378378376,Strength,0.884,0.40909090909090906,3,1,0.26199360341151373
0.8292682926829269,Female,0.08676307007786421,0.08000000000000007,0.9743589743589745,0.5306122448979593,0.541666666666667,0.56,0.3898648648648649,Cardio,0.7919999999999999,0.18181818181818177,3,2,0.208955223880597
0.5853658536585367,Male,0.6440489432703003,0.8199999999999998,0.8461538461538467,0.3265306122448983,0.9583333333333335,0.34,0.25472972972972974,Strength,0.7599999999999999,0.5909090909090909,3,2,0.38699360341151384
0.8292682926829269,Female,0.2569521690767519,0.08000000000000007,0.6410256410256414,0.9183673469387754,0.7083333333333335,0.5733333333333335,0.4777027027027027,Strength,0.9919999999999999,0.13636363636363635,3,2,0.38086353944562895
0.5853658536585367,Female,0.36040044493882095,0.3799999999999999,0.4358974358974361,0.5714285714285716,0.4583333333333335,0.38000000000000006,0.27702702702702703,Yoga,0.7599999999999999,0.36363636363636365,3,2,0.3472814498933902
0.6829268292682928,Female,0.21023359288097876,0.3999999999999999,0.5128205128205128,0.7142857142857144,0.125,0.6799999999999999,0.5114864864864865,Strength,0.28400000000000003,0.5454545454545455,4,3,0.2148187633262259
0.4146341463414634,Female,0.11568409343715236,0.20000000000000018,0.8974358974358978,0.7346938775510203,0.375,0.35333333333333333,0.3378378378378379,Cardio,0.7640000000000001,0.18181818181818177,4,2,0.19642857142857145
0.4146341463414634,Female,0.2691879866518353,0.18000000000000016,1.0,0.5102040816326534,0.666666666666667,0.7533333333333332,0.5939189189189189,Yoga,0.264,0.5454545454545455,5,3,0.34834754797441364
0.024390243902439046,Female,0.2091212458286985,0.54,0.5384615384615383,0.3265306122448983,0.125,0.5999999999999999,0.4385135135135136,HIIT,0.9119999999999998,0.5454545454545455,2,1,0.1719083155650319
0.8292682926829269,Male,0.7252502780867629,0.2400000000000002,0.7435897435897436,0.4285714285714288,0.4583333333333335,0.5733333333333335,0.4364864864864865,HIIT,0.7040000000000001,0.7727272727272728,3,1,0.7401385927505331
0.3658536585365854,Female,0.06562847608453837,0.0,0.7435897435897436,0.48979591836734704,0.5,0.27999999999999997,0.2425675675675676,Yoga,0.7919999999999999,0.09090909090909094,3,1,0.21535181236673767
0.9756097560975612,Female,0.28031145717463846,0.2599999999999998,0.17948717948717974,0.020408163265306367,0.125,0.4133333333333334,0.20743243243243242,HIIT,0.616,0.2272727272727273,3,2,0.32569296375266515
0.853658536585366,Female,0.18131256952169073,0.5800000000000001,0.8461538461538467,0.4285714285714288,0.375,0.6799999999999999,0.4466216216216216,Strength,0.26,0.5454545454545455,5,3,0.13992537313432835
0.7804878048780488,Male,0.5561735261401557,0.3999999999999999,0.2051282051282053,0.08163265306122458,1.0,0.20666666666666672,0.13108108108108107,Cardio,0.5159999999999999,0.5454545454545455,2,1,0.5015991471215351
0.07317073170731708,Female,0.22246941045606228,0.3999999999999999,0.4871794871794872,0.06122448979591866,0.08333333333333348,0.98,0.6141891891891893,Strength,0.3640000000000001,0.5454545454545455,5,3,0.22494669509594883
0.7804878048780488,Male,0.12791991101223577,0.41999999999999993,1.0,0.7142857142857144,0.5833333333333335,0.6533333333333333,0.5628378378378378,Yoga,0.43599999999999994,0.6363636363636364,2,1,0.14099147121535177
0.3170731707317073,Female,0.2569521690767519,0.2799999999999998,0.6153846153846159,0.10204081632653095,0.04166666666666696,0.6933333333333334,0.4452702702702703,Cardio,0.36,0.5454545454545455,4,3,0.296908315565032
0.48780487804878053,Male,0.5728587319243603,0.54,0.4615384615384617,0.40816326530612246,1.0,0.2,0.2114864864864865,Yoga,0.668,0.8636363636363636,2,1,0.4501599147121535
0.4634146341463415,Male,0.09677419354838712,0.33999999999999986,0.10256410256410309,0.24489795918367374,1.0,0.5933333333333333,0.4770270270270271,Yoga,0.6920000000000001,0.6818181818181818,2,1,0.13699360341151384
0.17073170731707316,Female,0.19799777530589535,0.1200000000000001,0.2564102564102564,0.7346938775510203,0.666666666666667,0.5666666666666667,0.5067567567567568,Yoga,0.7720000000000001,0.045454545454545525,3,2,0.304637526652452
0.14634146341463422,Female,0.022246941045606206,0.5,0.3589743589743595,0.48979591836734704,0.20833333333333348,0.21999999999999992,0.19932432432432434,Strength,0.872,0.36363636363636365,3,1,0.03704690831556501
0.04878048780487804,Male,0.9833147942157952,0.8399999999999999,0.17948717948717974,0.5102040816326534,0.29166666666666696,0.08666666666666667,0.13445945945945947,Cardio,0.644,0.2272727272727273,2,1,0.5999466950959487
0.39024390243902446,Female,0.38042269187986644,0.14000000000000012,0.4615384615384617,0.7755102040816326,0.08333333333333348,0.6466666666666667,0.5797297297297297,Cardio,0.908,0.40909090909090906,3,1,0.4738805970149254
0.7804878048780488,Male,0.5517241379310344,0.3599999999999999,0.5641025641025639,0.38775510204081653,1.0,0.8600000000000001,0.6277027027027027,Cardio,0.08799999999999997,0.9090909090909091,5,3,0.5178571428571428
0.26829268292682934,Male,0.9555061179087874,1.0,0.666666666666667,0.6530612244897962,0.7083333333333335,0.5733333333333335,0.5635135135135136,Strength,0.588,0.7272727272727274,4,2,0.5106609808102345
0.5121951219512195,Male,0.7285873192436039,0.98,1.0,0.26530612244897966,0.875,0.20666666666666672,0.19594594594594594,HIIT,0.656,0.4545454545454545,2,1,0.3816631130063966
0.5121951219512195,Male,0.5939933259176864,0.3999999999999999,0.7948717948717947,0.7142857142857144,0.0,0.4000000000000001,0.4290540540540541,Strength,0.44400000000000006,0.4545454545454545,4,2,0.533049040511727
0.7073170731707319,Male,0.468298109010011,0.6800000000000002,0.6410256410256414,0.3265306122448983,0.625,0.5800000000000001,0.4182432432432433,Strength,0.576,0.8636363636363636,4,2,0.3179637526652452
0.902439024390244,Female,0.032258064516129004,0.3799999999999999,0.666666666666667,0.40816326530612246,0.25,0.26666666666666666,0.1783783783783784,Yoga,0.9880000000000001,0.40909090909090906,2,1,0.07196162046908311
0.902439024390244,Male,0.9833147942157952,0.3599999999999999,0.4615384615384617,0.9183673469387754,0.08333333333333348,0.4199999999999999,0.4189189189189189,Cardio,0.4159999999999999,0.5000000000000001,4,2,0.8840618336886994
0.17073170731707316,Male,0.8053392658509455,0.9199999999999999,0.7179487179487181,0.30612244897959195,0.916666666666667,0.6133333333333333,0.5074324324324324,Cardio,0.5279999999999999,0.4545454545454545,2,1,0.4514925373134328
0.6341463414634148,Female,0.4193548387096774,0.5800000000000001,0.9743589743589745,0.9183673469387754,0.125,0.6066666666666667,0.5027027027027027,HIIT,0.7240000000000001,0.31818181818181823,3,1,0.3179637526652452
0.6341463414634148,Male,0.5483870967741934,0.98,0.8205128205128212,0.30612244897959195,0.3333333333333335,0.5999999999999999,0.42770270270270266,HIIT,0.652,0.2272727272727273,4,2,0.27265458422174843
0.8048780487804879,Female,0.3370411568409343,0.10000000000000009,0.4615384615384617,0.38775510204081653,0.16666666666666696,0.5999999999999999,0.3871621621621622,Yoga,0.644,0.045454545454545525,3,1,0.4514925373134328
0.48780487804878053,Female,0.21245828698553948,0.43999999999999995,0.9230769230769234,0.5714285714285716,0.75,0.38000000000000006,0.3304054054054055,Cardio,0.852,0.09090909090909094,3,2,0.20415778251599143
0.7073170731707319,Female,0.11012235817575078,0.3799999999999999,0.4615384615384617,0.5510204081632653,0.5833333333333335,0.6533333333333333,0.4567567567567568,HIIT,0.64,0.09090909090909094,3,2,0.13726012793176967
0.7804878048780488,Male,0.6863181312569522,0.33999999999999986,0.8205128205128212,0.14285714285714324,0.29166666666666696,0.020000000000000018,0.020270270270270258,HIIT,0.43599999999999994,0.6363636363636364,2,1,0.6436567164179103
0.6585365853658538,Male,0.589543937708565,0.8199999999999998,0.384615384615385,0.4693877551020411,0.20833333333333348,0.35333333333333333,0.28783783783783784,Cardio,0.6920000000000001,1.0,3,2,0.35101279317697215
0.7804878048780488,Male,0.5272525027808675,0.20000000000000018,0.5641025641025639,0.04081632653061229,0.7083333333333335,0.18,0.10945945945945945,Strength,0.5279999999999999,0.7272727272727274,2,1,0.5815565031982941
0.09756097560975613,Female,0.16796440489432696,0.2200000000000002,0.1538461538461542,0.48979591836734704,0.75,0.7466666666666668,0.5831081081081082,HIIT,0.3959999999999999,0.5454545454545455,4,3,0.23827292110874204
0.43902439024390244,Male,0.9310344827586206,0.3799999999999999,0.6410256410256414,0.36734693877551017,0.9583333333333335,0.5333333333333334,0.46216216216216216,Cardio,0.4159999999999999,0.2727272727272728,4,2,0.8259594882729211
0.07317073170731708,Female,0.2369299221357063,0.14000000000000012,0.7948717948717947,0.6530612244897962,0.5833333333333335,0.96,0.7912162162162162,HIIT,0.2879999999999999,0.5454545454545455,4,3,0.3344882729211088
0.8292682926829269,Male,0.3592880978865405,0.8799999999999999,0.28205128205128194,0.020408163265306367,0.25,0.6399999999999999,0.38581081081081087,Yoga,0.44400000000000006,0.6363636363636364,3,2,0.18363539445629
0.39024390243902446,Female,0.32480533926585087,0.06000000000000005,0.17948717948717974,0.28571428571428603,0.375,0.5733333333333335,0.4108108108108108,HIIT,0.7400000000000001,0.2727272727272728,2,1,0.45948827292110866
0.6585365853658538,Male,0.46051167964404893,0.2200000000000002,0.10256410256410309,0.4285714285714288,0.20833333333333348,0.4266666666666666,0.33310810810810815,Cardio,0.7999999999999999,0.31818181818181823,4,2,0.5085287846481876
0.7073170731707319,Male,0.4983314794215794,0.7200000000000002,0.6923076923076925,0.18367346938775508,0.541666666666667,0.9000000000000001,0.5932432432432433,HIIT,0.17600000000000005,0.9090909090909091,5,3,0.3248933901918976
0.6829268292682928,Male,0.16796440489432696,0.43999999999999995,0.10256410256410309,0.34693877551020424,0.666666666666667,0.6199999999999999,0.45067567567567574,Yoga,0.42000000000000004,0.9545454545454545,3,2,0.16791044776119401
0.12195121951219517,Female,0.21134593993325912,0.56,0.6410256410256414,0.4285714285714288,0.3333333333333335,0.78,0.5905405405405406,Yoga,0.31200000000000006,0.5454545454545455,5,3,0.16791044776119401
0.8292682926829269,Female,0.2769744160177976,0.020000000000000018,0.10256410256410309,0.9183673469387754,0.75,0.8866666666666667,0.7135135135135136,HIIT,0.32799999999999996,0.5454545454545455,4,3,0.43017057569296374
0.9756097560975612,Male,0.775305895439377,0.5,0.5384615384615383,0.9795918367346941,0.16666666666666696,0.34,0.3628378378378378,HIIT,0.4840000000000001,0.5454545454545455,2,1,0.6263326226012793
0.878048780487805,Male,0.42714126807563957,0.7999999999999998,0.3589743589743595,0.5306122448979593,0.916666666666667,0.20666666666666672,0.19054054054054054,Yoga,0.45999999999999996,1.0,2,1,0.2505330490405117
0.5609756097560976,Female,0.4082313681868742,0.5800000000000001,0.3076923076923075,0.24489795918367374,0.25,0.5999999999999999,0.35743243243243245,Yoga,0.9600000000000001,0.2272727272727273,4,2,0.30970149253731344
0.6829268292682928,Female,0.2569521690767519,0.2200000000000002,0.6923076923076925,0.6530612244897962,0.75,0.3333333333333333,0.25743243243243247,Strength,0.9880000000000001,0.31818181818181823,4,2,0.3203624733475479
0.7317073170731709,Female,0.2547274749721913,0.16000000000000014,0.8205128205128212,0.08163265306122458,0.791666666666667,0.9866666666666666,0.541891891891892,Strength,0.4,0.5454545454545455,4,3,0.3432835820895522
0.8292682926829269,Male,0.5072302558398218,0.48,0.5641025641025639,0.5102040816326534,0.25,0.8933333333333333,0.6878378378378378,Yoga,0.15600000000000003,0.9090909090909091,4,3,0.4251066098081023
0.7804878048780488,Female,0.29254727474972186,0.14000000000000012,0.8205128205128212,0.24489795918367374,0.9583333333333335,0.49999999999999994,0.2966216216216216,HIIT,0.864,0.045454545454545525,2,1,0.3885927505330489
0.48780487804878053,Male,0.2369299221357063,0.94,0.4358974358974361,0.5306122448979593,0.04166666666666696,0.5800000000000001,0.5385135135135135,Cardio,0.54,0.5909090909090909,3,1,0.09275053304904052
0.7560975609756098,Female,0.04560622914349277,0.2999999999999998,0.7435897435897436,0.26530612244897966,1.0,0.4399999999999999,0.2641891891891892,HIIT,0.668,0.13636363636363635,4,2,0.103411513859275
0.5365853658536586,Male,0.2647385984427141,0.2400000000000002,0.6410256410256414,0.4693877551020411,0.916666666666667,0.5333333333333334,0.48581081081081084,HIIT,0.43200000000000005,0.8636363636363636,2,1,0.31956289978678026
0.7804878048780488,Female,0.17130144605116793,0.10000000000000009,0.384615384615385,0.04081632653061229,0.625,0.9000000000000001,0.48175675675675683,Strength,0.33999999999999997,0.5454545454545455,4,3,0.2862473347547974
0.04878048780487804,Female,0.385984427141268,0.16000000000000014,0.3076923076923075,0.9387755102040818,0.5,0.36000000000000004,0.37837837837837834,Strength,0.9119999999999998,0.40909090909090906,3,2,0.4690831556503198
0.4146341463414634,Female,0.42269187986651824,0.33999999999999986,0.9743589743589745,0.9795918367346941,0.29166666666666696,0.4199999999999999,0.4364864864864865,Strength,0.9319999999999998,0.4545454545454545,4,2,0.4171108742004264
0.5853658536585367,Female,0.1946607341490545,0.33999999999999986,0.8205128205128212,0.5918367346938775,0.20833333333333348,0.4266666666666666,0.3114864864864865,Yoga,0.9640000000000001,0.40909090909090906,2,1,0.22121535181236668
1.0,Female,0.23025583982202447,0.45999999999999996,0.6410256410256414,0.6938775510204085,0.20833333333333348,0.35333333333333333,0.2777027027027027,Yoga,0.9519999999999998,0.4545454545454545,3,2,0.2121535181236674
0.7317073170731709,Male,0.32258064516129026,0.48,0.0,0.9591836734693877,0.3333333333333335,0.6533333333333333,0.6216216216216217,HIIT,0.7999999999999999,0.36363636363636365,3,2,0.2790511727078891
0.04878048780487804,Female,0.3982202447163514,0.56,0.9487179487179489,0.26530612244897966,0.125,0.6133333333333333,0.4331081081081081,HIIT,0.6959999999999998,0.2272727272727273,4,2,0.30916844349680167
0.9512195121951221,Female,0.3971078976640712,0.2599999999999998,0.02564102564102555,0.22448979591836737,0.41666666666666696,0.12666666666666665,0.07027027027027027,Cardio,0.904,0.36363636363636365,3,1,0.4309701492537313
0.5609756097560976,Female,0.3470522803114572,0.2799999999999998,0.12820512820512864,0.5510204081632653,0.16666666666666696,0.6133333333333333,0.4297297297297297,HIIT,0.836,0.36363636363636365,3,2,0.3771321961620468
0.7560975609756098,Male,0.50055617352614,0.3599999999999999,0.9487179487179489,0.8775510204081636,1.0,0.8800000000000001,0.7871621621621623,HIIT,0.05199999999999999,0.9090909090909091,4,3,0.47441364605543707
0.5121951219512195,Female,0.26251390433815347,0.1200000000000001,0.5897435897435903,0.5714285714285716,0.666666666666667,0.4799999999999999,0.40540540540540543,Strength,0.9919999999999999,0.40909090909090906,2,1,0.3680703624733475
0.5365853658536586,Male,0.3692992213570634,0.8799999999999999,0.4358974358974361,0.8571428571428572,0.791666666666667,0.20666666666666672,0.2831081081081081,Strength,0.7599999999999999,0.40909090909090906,2,1,0.19003198294243068
0.024390243902439046,Female,0.09232480533926579,0.040000000000000036,0.666666666666667,0.3265306122448983,0.25,0.3066666666666666,0.2364864864864865,Strength,0.652,0.045454545454545525,2,1,0.22894456289978676
0.6341463414634148,Female,0.031145717463848643,0.56,0.17948717948717974,0.795918367346939,0.5833333333333335,0.6599999999999999,0.5155405405405407,Strength,0.612,0.5000000000000001,3,2,0.031716417910447714
1.0,Male,0.5350389321468296,0.52,0.6923076923076925,0.9795918367346941,1.0,0.5666666666666667,0.5540540540540542,Strength,0.676,0.6818181818181818,3,2,0.429637526652452
0.024390243902439046,Female,0.36040044493882095,0.5,0.23076923076923084,0.40816326530612246,0.5833333333333335,0.4666666666666666,0.3628378378378378,Cardio,0.84,0.09090909090909094,4,2,0.30170575692963747
0.6097560975609757,Male,0.3692992213570634,0.7599999999999998,0.4102564102564106,0.44897959183673475,0.541666666666667,0.4466666666666666,0.35067567567567565,Cardio,0.7759999999999999,0.818181818181818,3,1,0.22361407249466952
0.39024390243902446,Male,0.7842046718576194,0.7200000000000002,0.7179487179487181,0.38775510204081653,0.5,0.6133333333333333,0.529054054054054,Cardio,0.492,0.9545454545454545,2,1,0.5229211087420043
0.9512195121951221,Female,0.06785317018909898,0.52,0.12820512820512864,0.20408163265306145,0.41666666666666696,0.6266666666666667,0.36418918918918924,Strength,0.632,0.09090909090909094,3,2,0.06823027718550106
0.7804878048780488,Male,0.5650723025583981,0.41999999999999993,0.3333333333333339,0.6734693877551021,0.5,0.38000000000000006,0.3425675675675676,Yoga,0.504,0.8636363636363636,4,2,0.4992004264392324
0.1951219512195122,Female,0.21468298109009998,0.020000000000000018,0.5384615384615383,0.18367346938775508,0.875,0.8,0.5358108108108108,Strength,0.20399999999999996,0.5454545454545455,5,3,0.36487206823027724
0.9268292682926831,Female,0.05672969966629582,0.45999999999999996,0.12820512820512864,0.18367346938775508,0.9583333333333335,0.21999999999999992,0.12094594594594593,Strength,0.616,0.5000000000000001,3,1,0.07329424307036247
0.6829268292682928,Male,0.05561735261401557,0.54,0.6410256410256414,0.8571428571428572,0.3333333333333335,0.6533333333333333,0.5972972972972974,Cardio,0.7640000000000001,0.9545454545454545,3,2,0.054371002132196145
1.0,Male,0.5494994438264739,0.2400000000000002,0.9743589743589745,0.10204081632653095,0.375,0.6199999999999999,0.3932432432432433,Strength,0.54,0.9545454545454545,3,2,0.5794243070362473
0.6097560975609757,Male,0.975528364849833,0.3799999999999999,0.28205128205128194,0.7142857142857144,0.125,0.4266666666666666,0.3864864864864865,Cardio,0.5640000000000001,0.6363636363636364,3,2,0.863272921108742
0.8292682926829269,Male,0.3437152391546162,0.43999999999999995,0.8717948717948723,0.4693877551020411,0.666666666666667,0.54,0.4216216216216216,Strength,0.4079999999999999,0.5000000000000001,3,2,0.310501066098081
0.5853658536585367,Female,0.10233592880978859,0.0,0.3333333333333339,0.22448979591836737,0.541666666666667,0.4333333333333333,0.2533783783783784,HIIT,0.7080000000000001,0.0,3,2,0.25453091684434964
0.5609756097560976,Female,0.24805339265850934,0.5800000000000001,0.5384615384615383,0.8571428571428572,0.9583333333333335,0.9933333333333334,0.7756756756756757,Yoga,0.36,0.5454545454545455,5,3,0.1897654584221748
0.2926829268292683,Male,0.26807563959955494,0.7400000000000002,0.5641025641025639,0.44897959183673475,0.7083333333333335,0.09333333333333332,0.13310810810810808,Yoga,0.648,0.2727272727272728,2,1,0.16018123667377393
0.14634146341463422,Female,0.33036707452725245,0.5,0.1538461538461542,0.5306122448979593,0.41666666666666696,0.6066666666666667,0.4905405405405406,Cardio,0.9,0.2272727272727273,3,1,0.27825159914712155
0.853658536585366,Female,0.18798665183537255,0.18000000000000016,1.0,0.8979591836734695,0.625,0.6599999999999999,0.5385135135135135,HIIT,0.7799999999999999,0.2272727272727273,3,2,0.271588486140725
0.4634146341463415,Female,0.1446051167964404,0.41999999999999993,0.6153846153846159,0.7346938775510203,0.0,0.4199999999999999,0.3905405405405406,Yoga,0.7240000000000001,0.09090909090909094,4,2,0.15485074626865664
0.0,Female,0.3637374860956618,0.10000000000000009,0.3076923076923075,0.10204081632653095,0.25,0.22666666666666663,0.15000000000000002,Cardio,0.7919999999999999,0.2272727272727273,3,1,0.4781449893390192
0.17073170731707316,Male,0.4060066740823136,0.9199999999999999,0.5128205128205128,0.0,0.375,0.11333333333333334,0.0939189189189189,Strength,0.5279999999999999,0.36363636363636365,3,1,0.20229211087420035
0.3658536585365854,Male,0.8186874304783089,0.98,0.23076923076923084,0.10204081632653095,0.3333333333333335,0.5866666666666667,0.4364864864864865,Strength,0.7359999999999999,0.8636363636363636,2,1,0.43630063965884863
0.3170731707317073,Female,0.25027808676307006,0.2400000000000002,0.2051282051282053,1.0,1.0,0.7066666666666668,0.6858108108108107,HIIT,0.26,0.5454545454545455,4,3,0.30623667377398717
0.26829268292682934,Male,0.6140155728587318,0.7200000000000002,0.3589743589743595,0.4285714285714288,0.08333333333333348,0.09333333333333332,0.1304054054054054,Yoga,0.664,0.4545454545454545,2,1,0.4051172707889125
0.5365853658536586,Male,0.13014460511679637,0.6400000000000001,0.02564102564102555,0.8163265306122449,0.875,0.26666666666666666,0.3304054054054055,Strength,0.45599999999999996,0.6818181818181818,3,1,0.08768656716417905
0.34146341463414637,Male,0.7263626251390431,0.33999999999999986,0.6153846153846159,0.4693877551020411,0.916666666666667,0.046666666666666634,0.09797297297297297,Cardio,0.676,0.6363636363636364,3,1,0.6780383795309166
0.6585365853658538,Female,0.3470522803114572,0.3599999999999999,0.3076923076923075,0.48979591836734704,0.541666666666667,0.5800000000000001,0.39527027027027034,Strength,0.9640000000000001,0.045454545454545525,3,1,0.3440831556503198
0.8048780487804879,Female,0.4238042269187985,0.020000000000000018,0.8461538461538467,0.28571428571428603,1.0,0.27999999999999997,0.17027027027027025,Strength,0.844,0.5000000000000001,3,1,0.5844882729211087
0.024390243902439046,Female,0.11790878754171297,0.3599999999999999,0.8461538461538467,0.5102040816326534,0.5833333333333335,0.47333333333333333,0.3878378378378378,Yoga,0.824,0.2727272727272728,3,2,0.1495202558635394
0.7560975609756098,Male,0.335928809788654,0.7799999999999998,0.8717948717948723,0.14285714285714324,0.04166666666666696,0.1333333333333333,0.09256756756756757,Yoga,0.7840000000000001,0.5000000000000001,3,1,0.19536247334754792
0.5365853658536586,Female,0.2513904338153503,0.06000000000000005,0.9487179487179489,0.4693877551020411,0.9583333333333335,0.9533333333333334,0.7277027027027028,Cardio,0.32400000000000007,0.5454545454545455,5,3,0.3843283582089551
0.5121951219512195,Female,0.2291434927697441,0.2999999999999998,0.0512820512820511,0.9591836734693877,0.541666666666667,0.27999999999999997,0.3141891891891892,HIIT,0.7040000000000001,0.09090909090909094,3,1,0.26492537313432835
0.5853658536585367,Male,0.40489432703003336,0.94,0.12820512820512864,0.7551020408163267,0.625,0.4266666666666666,0.3939189189189189,HIIT,0.5159999999999999,0.5000000000000001,3,2,0.19642857142857145
0.5121951219512195,Female,0.2591768631813125,0.41999999999999993,0.4615384615384617,0.10204081632653095,0.25,0.9199999999999999,0.5891891891891892,Strength,0.33999999999999997,0.5454545454545455,4,3,0.24866737739872063
0.5121951219512195,Female,0.31813125695216893,0.2799999999999998,0.0512820512820511,0.6938775510204085,0.125,0.5533333333333335,0.4871621621621622,Cardio,0.896,0.0,3,2,0.35154584221748403
1.0,Male,0.9265850945494993,0.7599999999999998,0.4358974358974361,0.8367346938775513,0.7083333333333335,0.5333333333333334,0.4952702702702703,HIIT,0.52,0.5000000000000001,4,2,0.601545842217484
0.12195121951219517,Male,0.7452725250278085,0.8799999999999999,0.9743589743589745,0.0,0.9583333333333335,0.5666666666666667,0.3972972972972973,HIIT,0.54,0.6363636363636364,2,1,0.4293710021321961
0.34146341463414637,Male,0.31479421579532807,0.8399999999999999,0.2051282051282053,0.9183673469387754,0.16666666666666696,0.6133333333333333,0.6662162162162162,Strength,0.7959999999999999,0.9090909090909091,2,1,0.16551172707889128
0.878048780487805,Female,0.08676307007786421,0.20000000000000018,0.28205128205128194,0.7142857142857144,0.20833333333333348,0.4599999999999999,0.3560810810810811,Cardio,0.64,0.36363636363636365,4,2,0.16924307036247338
0.7804878048780488,Female,0.2046718576195773,0.5800000000000001,0.10256410256410309,0.22448979591836737,0.25,0.7333333333333334,0.4324324324324324,HIIT,0.28,0.5454545454545455,4,3,0.1575159914712153
0.17073170731707316,Female,0.3815350389321467,0.41999999999999993,0.0512820512820511,0.7551020408163267,0.5833333333333335,0.6199999999999999,0.5540540540540542,Yoga,0.624,0.045454545454545525,3,2,0.3488805970149253
0.09756097560975613,Male,0.743047830923248,0.6400000000000001,0.2564102564102564,0.20408163265306145,0.0,0.3333333333333333,0.27837837837837837,Yoga,0.7279999999999999,0.36363636363636365,4,2,0.5309168443496801
0.9268292682926831,Male,0.9510567296996661,0.6000000000000001,0.7435897435897436,0.22448979591836737,0.9583333333333335,0.5066666666666666,0.34729729729729736,Strength,0.43599999999999994,0.5454545454545455,4,2,0.7038912579957355
0.07317073170731708,Female,0.16907675194660732,0.10000000000000009,0.07692307692307754,0.8367346938775513,0.125,0.5800000000000001,0.5405405405405406,Strength,0.868,0.09090909090909094,4,2,0.28411513859275056
0.12195121951219517,Female,0.3492769744160178,0.43999999999999995,0.10256410256410309,1.0,1.0,0.49999999999999994,0.5087837837837839,Strength,0.624,0.0,2,1,0.3147654584221748
0.7560975609756098,Male,0.4193548387096774,0.2200000000000002,0.0,0.7755102040816326,0.0,0.35333333333333333,0.33986486486486484,Strength,0.668,0.8636363636363636,3,2,0.470682302771855
0.7073170731707319,Male,0.5383759733036707,0.20000000000000018,0.666666666666667,0.12244897959183687,0.41666666666666696,0.9066666666666667,0.5790540540540541,HIIT,0.16799999999999993,0.9090909090909091,5,3,0.5919509594882728
0.8292682926829269,Male,0.7208008898776417,0.98,0.6923076923076925,0.20408163265306145,0.7083333333333335,0.2866666666666667,0.19932432432432434,Cardio,0.5599999999999999,0.2272727272727273,2,1,0.376865671641791
